Strompreis [Euro/kWh],Netzlast [kW]
0.2609194,0.825693729
0.2615739,0.228356379
0.2605029,0.194395687
0.2602411,0.196347451
0.2637992,0.188930748
0.277389,0.277443242
0.2875992,0.475254516
0.2984639,0.299595763
0.3004393,0.461006639
0.296786,0.838965723
0.2897888,0.905813638
0.2839816,0.837209136
0.2810066,0.947678974
0.2769725,0.960072675
0.2651439,0.382568101
0.2640015,0.334994866
0.2653938,0.282466085
0.2650368,0.282466085
0.2662387,0.271563885
0.2741522,0.284448303
0.2944179,0.278501649
0.306901,0.312199357
0.3125535,0.60754986
0.3020696,0.612505406
0.2970716,0.747296239
0.2950486,0.721527404
0.2871232,0.918758109
0.285362,1.841480654
0.2912763,0.655123096
0.2952271,1.970324833
0.2978808,0.272554995
0.3035214,0.224981759
0.3289874,0.220026214
0.3079601,0.382568101
0.2982973,1.580818968
0.2930732,1.042646743
0.2916452,0.495554535
0.2830772,0.282466085
0.2818753,0.708490305
0.2774247,0.466569166
0.2769963,0.471155812
0.2764251,0.309549759
0.275842,0.351805448
0.277984,0.642813449
0.2967146,0.662526264
0.3179799,0.400697134
0.320943,0.454175465
0.3062584,0.449100879
0.2958935,0.825693729
0.2852311,0.228356379
0.2764727,0.194395687
0.2739737,0.196347451
0.274414,0.188930748
0.2796143,0.277443242
0.2878491,0.475254516
0.2967265,0.299595763
0.2975714,0.461006639
0.3002132,0.838965723
0.2942751,0.905813638
0.2857666,0.837209136
0.2804473,0.947678974
0.2755802,0.960072675
0.2730574,0.708490305
0.2704632,0.466569166
0.2685235,0.471155812
0.2660602,0.309549759
0.266798,0.351805448
0.2723196,0.642813449
0.2913239,0.662526264
0.3095785,0.400697134
0.3140648,0.454175465
0.2964885,0.449100879
0.2890629,0.825693729
0.284648,0.228356379
0.2758658,0.194395687
0.2737357,0.196347451
0.2767702,0.188930748
0.2908479,0.277443242
0.2959887,0.475254516
0.2956436,0.299595763
0.2943941,0.461006639
0.285838,0.838965723
0.2747948,0.905813638
0.2675001,0.837209136
0.2624188,0.947678974
0.2546957,0.960072675
0.2490432,0.216506393
0.2449258,0.222605158
0.2449972,0.218031081
0.2460444,0.215744038
0.2568139,0.225654557
0.2699634,0.282830529
0.291431,0.374312103
0.3038546,0.507722731
0.3102568,0.741763086
0.300951,1.158004243
0.2984044,0.391846064
0.2943346,0.259960136
0.2946202,0.539741289
0.2948701,0.276731753
0.2897174,0.414716469
0.2898364,0.576333911
0.2880514,1.085581331
0.2862783,0.269870633
0.2840768,0.609114813
0.2751637,0.497049879
0.2632994,1.051275741
0.2419151,0.417765857
0.2271353,0.568710435
0.2150568,0.39946954
0.2237676,0.708490305
0.2140572,0.466569166
0.2142,0.471155812
0.212891,0.309549759
0.2128077,0.351805448
0.212891,0.642813449
0.2600031,0.662526264
0.2806853,0.400697134
0.2834104,0.454175465
0.274295,0.449100879
0.2682855,0.825693729
0.2623474,0.228356379
0.2569329,0.194395687
0.2527679,0.196347451
0.2592891,0.188930748
0.2717008,0.277443242
0.2878491,0.475254516
0.3006059,0.299595763
0.3156475,0.461006639
0.3127558,0.838965723
0.2996182,0.905813638
0.2952033,0.837209136
0.2936801,0.947678974
0.2902529,0.960072675
0.2918832,0.708490305
0.2888249,0.466569166
0.2835889,0.471155812
0.2784719,0.309549759
0.278698,0.351805448
0.2807329,0.642813449
0.2861712,0.662526264
0.2914548,0.400697134
0.2894199,0.454175465
0.2813279,0.449100879
0.2712843,0.825693729
0.2673335,0.228356379
0.2607647,0.194395687
0.2511257,0.196347451
0.2575279,0.188930748
0.2663339,0.277443242
0.2793644,0.475254516
0.2980712,0.299595763
0.3079839,0.461006639
0.3009986,0.838965723
0.2903362,0.905813638
0.2841125,0.837209136
0.2796857,0.947678974
0.2749019,0.960072675
0.2801022,0.708490305
0.2787575,0.466569166
0.2786861,0.471155812
0.278103,0.309549759
0.27846,0.351805448
0.2783172,0.642813449
0.2802688,0.662526264
0.2840887,0.400697134
0.2860641,0.454175465
0.2863497,0.449100879
0.2797928,0.825693729
0.2771867,0.228356379
0.2722839,0.194395687
0.2675596,0.196347451
0.2720935,0.188930748
0.2782339,0.277443242
0.2934659,0.475254516
0.31059,0.299595763
0.324275,0.461006639
0.3070081,0.838965723
0.296072,0.905813638
0.2912287,0.837209136
0.2904076,0.947678974
0.2822561,0.960072675
0.2816016,0.301564381
0.2803997,0.262652848
0.2790669,0.304482746
0.2744259,0.265571213
0.2762109,0.297673228
0.2817087,0.278217461
0.2961077,0.496122046
0.3078649,0.823951712
0.3098879,0.782121814
0.3006416,1.068121582
0.2920974,0.604101551
0.2901696,0.577836266
0.2823037,0.567135594
0.28203,0.687761347
0.285719,0.342421491
0.2900744,1.129407247
0.296072,0.555462134
0.3044139,0.664414427
0.3143147,0.661496062
0.3091858,0.615775011
0.2987138,0.677060675
0.290955,0.88912853
0.2903838,0.777257873
0.2850883,0.456237725
0.2813517,0.294162721
0.2812684,0.273886734
0.2810304,0.263051419
0.2804592,0.26326598
0.2810304,0.265518867
0.2878729,0.634026871
0.3012128,0.313687744
0.3265836,0.262515017
0.3267621,0.289335105
0.3089478,0.811683131
0.2945488,0.872940211
0.2900506,0.388140308
0.2833033,0.625229882
0.2832914,0.471818981
0.2897888,0.259189326
0.2985353,0.368615284
0.3077697,0.199434171
0.3294277,0.270882885
0.3458259,0.438991194
0.3379362,0.639283608
0.3131723,0.840863386
0.2989042,0.869292679
0.2964052,1.368146308
0.2900982,0.20512003
0.2846123,0.708490305
0.2834699,0.466569166
0.2857785,0.471155812
0.2883013,0.309549759
0.2886345,0.351805448
0.2930375,0.642813449
0.3012009,0.662526264
0.330463,0.400697134
0.337127,0.454175465
0.3144813,0.449100879
0.300832,0.825693729
0.2931684,0.228356379
0.2888606,0.194395687
0.2850407,0.196347451
0.2859808,0.188930748
0.2965956,0.277443242
0.3019863,0.475254516
0.3235015,0.299595763
0.3237395,0.461006639
0.305949,0.838965723
0.2906575,0.905813638
0.287266,0.837209136
0.2889677,0.947678974
0.2783767,0.960072675
0.2783648,0.708490305
0.2762466,0.466569166
0.2723553,0.471155812
0.2687496,0.309549759
0.2688924,0.351805448
0.2762347,0.642813449
0.2865996,0.662526264
0.3005345,0.400697134
0.300713,0.454175465
0.296548,0.449100879
0.2847432,0.825693729
0.2782458,0.228356379
0.2770201,0.194395687
0.2794477,0.196347451
0.2783172,0.188930748
0.2900863,0.277443242
0.2972501,0.475254516
0.3095071,0.299595763
0.3154333,0.461006639
0.309162,0.838965723
0.2993802,0.905813638
0.2928114,0.837209136
0.2900149,0.947678974
0.2852549,0.960072675
0.2866115,0.196597054
0.2858737,0.153485784
0.2819705,0.202514287
0.2816016,0.170392164
0.2821609,0.203721886
0.287147,0.315666277
0.2979641,0.413602525
0.3072223,0.228356898
0.312494,0.36541934
0.3030811,0.302744972
0.2919427,0.647514376
0.2898483,0.457921394
0.2878491,0.654156168
0.2896936,0.259150662
0.2926448,0.350324357
0.2991422,0.228839937
0.3067225,0.33088202
0.3191699,0.282336555
0.3243226,0.29562014
0.31654,1.149513119
0.304997,0.836262039
0.2980117,0.853047659
0.2961553,0.863674527
0.291788,0.711154823
0.2841244,0.216506393
0.2794596,0.222605158
0.2794477,0.218031081
0.2788051,0.215744038
0.2780911,0.225654557
0.279412,0.282830529
0.2801141,0.374312103
0.2849812,0.507722731
0.2886583,0.741763086
0.2910264,1.158004243
0.2847075,0.391846064
0.2832081,0.259960136
0.2792216,0.539741289
0.2781149,0.276731753
0.2840173,0.414716469
0.2914191,0.576333911
0.2996539,1.085581331
0.3087336,0.269870633
0.3241679,0.609114813
0.3197649,0.497049879
0.3043901,1.051275741
0.2958578,0.417765857
0.2853025,0.568710435
0.278222,0.39946954
0.2776389,0.216506393
0.2766036,0.222605158
0.2768059,0.218031081
0.278936,0.215744038
0.2786028,0.225654557
0.2792097,0.282830529
0.2794239,0.374312103
0.2804711,0.507722731
0.2779602,0.741763086
0.277032,1.158004243
0.2746758,0.391846064
0.2716413,0.259960136
0.2693208,0.539741289
0.2633708,0.276731753
0.2685235,0.414716469
0.2771986,0.576333911
0.2845171,1.085581331
0.3027241,0.269870633
0.3131723,0.609114813
0.3162663,0.497049879
0.3101259,1.051275741
0.3020339,0.417765857
0.2986781,0.568710435
0.2989637,0.39946954
0.2950486,0.269382572
0.2935849,0.268524666
0.2930018,0.279677448
0.2915857,0.28825651
0.290836,0.290830229
0.2970716,0.269382572
0.3093881,0.28139326
0.3278212,0.286540698
0.3353182,0.416084546
0.3139577,0.330293918
0.2983806,0.835600717
0.290003,1.07495657
0.2888606,0.361178544
0.2854929,0.418658265
0.2871589,1.463588115
0.2959173,0.658014117
0.3031644,2.070127855
0.320586,0.573081395
0.3379481,0.503590987
0.3307486,0.396352702
0.3086027,0.598818584
0.297738,0.642571804
0.293097,0.41522664
0.2888606,0.287398604
0.2865163,0.216506393
0.2861712,0.222605158
0.2857666,0.218031081
0.2840173,0.215744038
0.2848503,0.225654557
0.2861712,0.282830529
0.2979046,0.374312103
0.3071271,0.507722731
0.3115777,0.741763086
0.3044139,1.158004243
0.2974524,0.391846064
0.2957507,0.259960136
0.2913358,0.539741289
0.2911216,0.276731753
0.2956198,0.414716469
0.2968812,0.576333911
0.3035571,1.085581331
0.3104472,0.269870633
0.3369961,0.609114813
0.347242,0.497049879
0.3235967,1.051275741
0.3113278,0.417765857
0.3033191,0.568710435
0.2982616,0.39946954
0.2972739,0.294162721
0.2969169,0.273886734
0.2966313,0.263051419
0.2957745,0.26326598
0.2966313,0.265518867
0.3007368,0.634026871
0.3127201,0.313687744
0.3396855,0.262515017
0.3421369,0.289335105
0.3165638,0.811683131
0.3031287,0.872940211
0.2984877,0.388140308
0.2953104,0.625229882
0.295239,0.471818981
0.2968455,0.259189326
0.2987733,0.368615284
0.3092453,0.199434171
0.3317839,0.270882885
0.3550841,0.438991194
0.3546914,0.639283608
0.3239299,0.840863386
0.3081624,0.869292679
0.3055801,1.368146308
0.3012485,0.20512003
0.3000466,0.294162721
0.2988447,0.273886734
0.2964885,0.263051419
0.2945488,0.26326598
0.295953,0.265518867
0.2998086,0.634026871
0.3130652,0.313687744
0.3355919,0.262515017
0.3278569,0.289335105
0.306901,0.811683131
0.2976428,0.872940211
0.2915143,0.388140308
0.286195,0.625229882
0.2844933,0.471818981
0.2881466,0.259189326
0.2913715,0.368615284
0.2959887,0.199434171
0.3189319,0.270882885
0.3385788,0.438991194
0.3202409,0.639283608
0.310947,0.840863386
0.3000704,0.869292679
0.3000347,1.368146308
0.2933707,0.20512003
0.2942394,0.294162721
0.2924663,0.273886734
0.2925258,0.263051419
0.291312,0.26326598
0.2916809,0.265518867
0.2926448,0.634026871
0.3114468,0.313687744
0.3259053,0.262515017
0.318563,0.289335105
0.3012723,0.811683131
0.281316,0.872940211
0.2747234,0.388140308
0.2386902,0.625229882
0.2178533,0.471818981
0.2415819,0.259189326
0.2606814,0.368615284
0.2791145,0.199434171
0.2984401,0.270882885
0.3124583,0.438991194
0.3079601,0.639283608
0.2978213,0.840863386
0.2900149,0.869292679
0.2901696,1.368146308
0.284053,0.20512003
0.2800903,0.294162721
0.2781268,0.273886734
0.2767107,0.263051419
0.2753303,0.26326598
0.2706179,0.265518867
0.269654,0.634026871
0.2728432,0.313687744
0.2759253,0.262515017
0.2759253,0.289335105
0.2700467,0.811683131
0.2519825,0.872940211
0.2130219,0.388140308
0.2114154,0.625229882
0.2068101,0.471818981
0.2127363,0.259189326
0.24633,0.368615284
0.2754255,0.199434171
0.295477,0.270882885
0.3056277,0.438991194
0.302022,0.639283608
0.2928233,0.840863386
0.2847432,0.869292679
0.2848146,1.368146308
0.280959,0.20512003
0.2706774,0.294162721
0.2675953,0.273886734
0.2615501,0.263051419
0.2550884,0.26326598
0.251328,0.265518867
0.2511971,0.634026871
0.2531368,0.313687744
0.259777,0.262515017
0.2542197,0.289335105
0.2428314,0.811683131
0.2155804,0.872940211
0.2126649,0.388140308
0.2029783,0.625229882
0.2009077,0.471818981
0.212177,0.259189326
0.2299318,0.368615284
0.2698563,0.199434171
0.2793882,0.270882885
0.2917404,0.438991194
0.2869447,0.639283608
0.2807805,0.840863386
0.2767345,0.869292679
0.2759491,1.368146308
0.2747234,0.20512003
0.2710106,0.301564381
0.2714866,0.262652848
0.2725338,0.304482746
0.2714271,0.265571213
0.272272,0.297673228
0.2797809,0.278217461
0.3039855,0.496122046
0.3110779,0.823951712
0.314636,0.782121814
0.3085194,1.068121582
0.2975119,0.604101551
0.2901696,0.577836266
0.285124,0.567135594
0.2916214,0.687761347
0.2925139,0.342421491
0.3002132,1.129407247
0.30821,0.555462134
0.321538,0.664414427
0.3326169,0.661496062
0.3413158,0.615775011
0.317492,0.677060675
0.3040688,0.88912853
0.3020815,0.777257873
0.2926091,0.456237725
0.29512,0.294162721
0.2908003,0.273886734
0.2919308,0.263051419
0.2903719,0.26326598
0.2920141,0.265518867
0.2977142,0.634026871
0.3163853,0.313687744
0.3276784,0.262515017
0.3327121,0.289335105
0.3244178,0.811683131
0.3144337,0.872940211
0.3087931,0.388140308
0.3061275,0.625229882
0.3059133,0.471818981
0.3068177,0.259189326
0.3155285,0.368615284
0.3336998,0.199434171
0.3473253,0.270882885
0.3733387,0.438991194
0.3610222,0.639283608
0.3287851,0.840863386
0.3123036,0.869292679
0.3067106,1.368146308
0.2964766,0.20512003
0.2888606,0.294162721
0.2869209,0.273886734
0.286314,0.263051419
0.2858142,0.26326598
0.2889439,0.265518867
0.2922759,0.634026871
0.3047947,0.313687744
0.3178252,0.262515017
0.3197768,0.289335105
0.3052588,0.811683131
0.2937872,0.872940211
0.2899554,0.388140308
0.2896698,0.625229882
0.2899316,0.471818981
0.2888963,0.259189326
0.2935135,0.368615284
0.3002846,0.199434171
0.3197768,0.270882885
0.3291659,0.438991194
0.3250723,0.639283608
0.3043901,0.840863386
0.2922997,0.869292679
0.2938348,1.368146308
0.2888011,0.20512003
0.288099,0.294162721
0.2804949,0.273886734
0.2812327,0.263051419
0.2806139,0.26326598
0.2858499,0.265518867
0.2890272,0.634026871
0.3020934,0.313687744
0.3175753,0.262515017
0.310352,0.289335105
0.2909788,0.811683131
0.2774247,0.872940211
0.2751042,0.388140308
0.2756516,0.625229882
0.2712843,0.471818981
0.2756635,0.259189326
0.2828868,0.368615284
0.2999038,0.199434171
0.3211215,0.270882885
0.3493602,0.438991194
0.3211215,0.639283608
0.300951,0.840863386
0.2873136,0.869292679
0.2837317,1.368146308
0.2742593,0.20512003
0.270368,0.294162721
0.2682141,0.273886734
0.2670122,0.263051419
0.2650844,0.26326598
0.2686663,0.265518867
0.2715104,0.634026871
0.2868733,0.313687744
0.2955246,0.262515017
0.2945964,0.289335105
0.2768059,0.811683131
0.2681903,0.872940211
0.2595152,0.388140308
0.2584085,0.625229882
0.2566592,0.471818981
0.2662506,0.259189326
0.2741284,0.368615284
0.2921569,0.199434171
0.3162187,0.270882885
0.3103996,0.438991194
0.317492,0.639283608
0.2892533,0.840863386
0.2786623,0.869292679
0.2798404,1.368146308
0.2714866,0.20512003
0.2652867,0.294162721
0.2627758,0.273886734
0.261205,0.263051419
0.2590511,0.26326598
0.2588012,0.265518867
0.2607885,0.634026871
0.2690233,0.313687744
0.2738428,0.262515017
0.2749495,0.289335105
0.2687258,0.811683131
0.2661911,0.872940211
0.2623117,0.388140308
0.2564569,0.625229882
0.2377977,0.471818981
0.225862,0.259189326
0.2496858,0.368615284
0.2686901,0.199434171
0.2985591,0.270882885
0.309995,0.438991194
0.3166828,0.639283608
0.3073413,0.840863386
0.299642,0.869292679
0.2988328,1.368146308
0.2926329,0.20512003
0.290122,0.294162721
0.284767,0.273886734
0.2793882,0.263051419
0.2826964,0.26326598
0.2847194,0.265518867
0.284767,0.634026871
0.2872779,0.313687744
0.2801379,0.262515017
0.2729741,0.289335105
0.2688924,0.811683131
0.2668099,0.872940211
0.2674168,0.388140308
0.2625378,0.625229882
0.2605624,0.471818981
0.2699753,0.259189326
0.2795667,0.368615284
0.2981783,0.199434171
0.3144575,0.270882885
0.3250128,0.438991194
0.317849,0.639283608
0.305473,0.840863386
0.2988566,0.869292679
0.2985829,1.368146308
0.2912168,0.20512003
0.2890867,0.382568101
0.2807805,0.334994866
0.2821728,0.282466085
0.2834461,0.282466085
0.2893961,0.271563885
0.2970359,0.284448303
0.3155047,0.278501649
0.3292492,0.312199357
0.3251794,0.60754986
0.3113159,0.612505406
0.2994635,0.747296239
0.2920855,0.721527404
0.2933469,0.918758109
0.2940609,1.841480654
0.2948225,0.655123096
0.3001299,1.970324833
0.3067701,0.272554995
0.3408874,0.224981759
0.3861788,0.220026214
0.3633546,0.382568101
0.3362107,1.580818968
0.3094119,1.042646743
0.3060561,0.495554535
0.3013794,0.282466085
0.2984639,0.708490305
0.2975595,0.466569166
0.2980474,0.471155812
0.2979284,0.309549759
0.2975595,0.351805448
0.2972858,0.642813449
0.3192889,0.662526264
0.3446121,0.400697134
0.3268692,0.454175465
0.2984877,0.449100879
0.2905623,0.825693729
0.2827797,0.228356379
0.2776032,0.194395687
0.2802807,0.196347451
0.2847551,0.188930748
0.2961434,0.277443242
0.3004869,0.475254516
0.3364844,0.299595763
0.3691737,0.461006639
0.3662463,0.838965723
0.3436839,0.905813638
0.3187177,0.837209136
0.3100307,0.947678974
0.3033429,0.960072675
0.3032358,0.708490305
0.3001299,0.466569166
0.3019149,0.471155812
0.3028669,0.309549759
0.3036523,0.351805448
0.3090549,0.642813449
0.3508239,0.662526264
0.3511095,0.400697134
0.3297966,0.454175465
0.2968336,0.449100879
0.2913239,0.825693729
0.290598,0.228356379
0.2858856,0.194395687
0.2888844,0.196347451
0.2893604,0.188930748
0.2970121,0.277443242
0.3163972,0.475254516
0.3552031,0.299595763
0.4133465,0.461006639
0.4020534,0.838965723
0.3614744,0.905813638
0.3395427,0.837209136
0.3271072,0.947678974
0.3079601,0.960072675
0.3034381,0.294162721
0.3000942,0.273886734
0.2979284,0.263051419
0.2976547,0.26326598
0.2972739,0.265518867
0.3002608,0.634026871
0.3190033,0.313687744
0.3296538,0.262515017
0.334509,0.289335105
0.3079839,0.811683131
0.2989518,0.872940211
0.2937396,0.388140308
0.2897055,0.625229882
0.2841363,0.471818981
0.2923354,0.259189326
0.2916571,0.368615284
0.3023552,0.199434171
0.3328549,0.270882885
0.3640686,0.438991194
0.3589754,0.639283608
0.3246915,0.840863386
0.3075079,0.869292679
0.3049851,1.368146308
0.2975476,0.20512003
0.2798285,0.294162721
0.2749495,0.273886734
0.271915,0.263051419
0.2744616,0.26326598
0.2756159,0.265518867
0.284053,0.634026871
0.3009629,0.313687744
0.292978,0.262515017
0.293811,0.289335105
0.2798047,0.811683131
0.2744378,0.872940211
0.2721054,0.388140308
0.2719983,0.625229882
0.274057,0.471818981
0.275128,0.259189326
0.2841482,0.368615284
0.3042592,0.199434171
0.3186701,0.270882885
0.357476,0.438991194
0.3540488,0.639283608
0.3258339,0.840863386
0.3106614,0.869292679
0.3081624,1.368146308
0.3049732,0.20512003
0.3053302,0.294162721
0.2990232,0.273886734
0.2912287,0.263051419
0.2889201,0.26326598
0.2839935,0.265518867
0.2858975,0.634026871
0.2822085,0.313687744
0.2756397,0.262515017
0.2593367,0.289335105
0.2284919,0.811683131
0.2128077,0.872940211
0.2127244,0.388140308
0.2104753,0.625229882
0.205989,0.471818981
0.2027284,0.259189326
0.2110465,0.368615284
0.2128672,0.199434171
0.2696659,0.270882885
0.296191,0.438991194
0.2950724,0.639283608
0.2757825,0.840863386
0.2673335,0.869292679
0.2607171,1.368146308
0.246568,0.20512003
0.2509829,0.294162721
0.2285871,0.273886734
0.2248386,0.263051419
0.2330139,0.26326598
0.2364887,0.265518867
0.2446997,0.634026871
0.2304792,0.313687744
0.2151163,0.262515017
0.2127839,0.289335105
0.2127839,0.811683131
0.2127839,0.872940211
0.2127839,0.388140308
0.2127839,0.625229882
0.2127839,0.471818981
0.2127839,0.259189326
0.2127839,0.368615284
0.232645,0.199434171
0.2834699,0.270882885
0.3020339,0.438991194
0.3019149,0.639283608
0.2923949,0.840863386
0.2898602,0.869292679
0.2892652,1.368146308
0.2877182,0.20512003
0.2871708,0.301564381
0.286909,0.262652848
0.2871351,0.304482746
0.2895508,0.265571213
0.2924663,0.297673228
0.3045805,0.278217461
0.3180156,0.496122046
0.3482892,0.823951712
0.3314031,0.782121814
0.3049256,1.068121582
0.2961434,0.604101551
0.2885393,0.577836266
0.2863854,0.567135594
0.2880157,0.687761347
0.2895627,0.342421491
0.3008082,1.129407247
0.3092334,0.555462134
0.3459211,0.664414427
0.4206769,0.661496062
0.3909864,0.615775011
0.3350326,0.677060675
0.310828,0.88912853
0.3074603,0.777257873
0.3017245,0.456237725
0.3078649,0.294162721
0.3000109,0.273886734
0.2947868,0.263051419
0.2936801,0.26326598
0.2961672,0.265518867
0.2987971,0.634026871
0.3084361,0.313687744
0.3070319,0.262515017
0.2985829,0.289335105
0.2865639,0.811683131
0.2716889,0.872940211
0.2568496,0.388140308
0.226457,0.625229882
0.2453304,0.471818981
0.2569329,0.259189326
0.2745806,0.368615284
0.2937753,0.199434171
0.3092334,0.270882885
0.3326764,0.438991194
0.3321409,0.639283608
