PV,wind,electrical load
0.0,0.138,62504.8
0.0,0.141,61773.22
0.0,0.147,58200.34
0.0,0.145,54559.84
0.0,0.133,50302.31
0.0,0.119,45533.14
0.0,0.113,43622.26
0.0,0.099,42425.32
0.0,0.089,42238.87
0.0,0.085,43254.71
0.0,0.092,45824.37
0.0,0.103,51799.85
0.051,0.106,58429.12
0.167,0.086,61793.91
0.35,0.094,62757.12
0.558,0.135,63192.24
0.647,0.145,64237.83
0.652,0.149,64487.49
0.593,0.153,64068.61
0.476,0.165,62508.92
0.335,0.191,62586.79
0.185,0.19,60936.48
0.052,0.153,59601.0
0.0,0.131,59991.07
0.0,0.113,60688.99
0.0,0.094,59111.97
0.0,0.088,55085.44
0.0,0.093,51233.41
0.0,0.094,48010.67
0.0,0.106,44719.56
0.0,0.118,42672.91
0.0,0.119,41871.71
0.0,0.139,41616.97
0.0,0.153,42470.68
0.0,0.172,44418.23
0.0,0.171,51254.83
0.053,0.157,57862.33
0.204,0.204,60939.24
0.421,0.3,61902.65
0.533,0.356,63025.59
0.519,0.367,63696.29
0.461,0.354,64104.0
0.456,0.319,63511.79
0.406,0.282,61523.12
0.281,0.247,60230.58
0.078,0.186,58704.05
0.016,0.127,58251.03
0.0,0.105,58682.22
0.0,0.09,59783.2
0.0,0.088,59106.87
0.0,0.091,55194.18
0.0,0.092,51633.44
0.0,0.09,47753.15
0.0,0.086,44719.9
0.0,0.079,42386.07
0.0,0.073,41578.25
0.0,0.069,42009.93
0.0,0.073,42643.89
0.0,0.087,45672.86
0.0,0.101,51969.96
0.034,0.11,58321.57
0.026,0.078,61100.14
0.082,0.091,61641.46
0.131,0.122,62836.65
0.15,0.162,63005.65
0.176,0.206,63779.93
0.118,0.245,62652.83
0.055,0.27,60273.29
0.05,0.267,59373.64
0.04,0.274,58299.36
0.018,0.318,58076.77
0.0,0.34,58560.04
0.0,0.402,59756.55
0.0,0.523,59099.53
0.0,0.594,55651.82
0.0,0.642,52147.17
0.0,0.711,48074.27
0.0,0.77,44751.52
0.0,0.806,42254.22
0.0,0.802,41400.12
0.0,0.771,41500.84
0.0,0.709,42258.55
0.0,0.647,45023.09
0.0,0.596,51151.84
0.033,0.557,57359.15
0.158,0.576,60518.95
0.368,0.543,61087.09
0.554,0.491,61134.16
0.627,0.432,61722.43
0.618,0.391,61088.1
0.595,0.356,61179.85
0.523,0.309,58359.49
0.367,0.262,57865.53
0.122,0.189,56876.64
0.029,0.11,56273.19
0.0,0.074,57371.4
0.0,0.068,58806.79
0.0,0.073,58143.35
0.0,0.082,54450.43
0.0,0.091,51463.01
0.0,0.092,48910.57
0.0,0.086,45767.18
0.0,0.084,43534.64
0.0,0.089,42613.95
0.0,0.096,42450.47
0.0,0.114,42405.55
0.0,0.147,43243.49
0.0,0.183,44521.93
0.004,0.189,47674.0
0.03,0.126,50440.39
0.048,0.108,53336.31
0.061,0.152,55436.95
0.076,0.185,56781.31
0.199,0.197,56792.26
0.307,0.183,56223.92
0.162,0.126,54355.79
0.072,0.074,53124.97
0.037,0.059,52421.96
0.007,0.06,51846.13
0.0,0.066,52707.17
0.0,0.101,53847.58
0.0,0.159,53033.73
0.0,0.209,50376.61
0.0,0.212,47490.16
0.0,0.185,45054.57
0.0,0.228,42895.54
0.0,0.314,40703.71
0.0,0.29,39307.98
0.0,0.295,38542.09
0.0,0.29,38698.35
0.0,0.298,39110.14
0.0,0.297,39408.98
0.046,0.288,40893.12
0.152,0.296,43801.38
0.309,0.33,47018.09
0.457,0.347,48955.07
0.525,0.349,50501.43
0.474,0.357,51431.69
0.374,0.349,50305.95
0.246,0.327,48714.21
0.158,0.312,48020.64
0.093,0.318,47627.65
0.021,0.27,47535.85
0.0,0.159,48941.81
0.0,0.096,50304.32
0.0,0.077,49789.43
0.0,0.078,47557.41
0.0,0.079,46202.37
0.0,0.068,44015.08
0.0,0.062,41442.65
0.0,0.062,39741.35
0.0,0.066,38371.11
0.0,0.068,38028.7
0.0,0.061,38268.61
0.0,0.056,39062.84
0.0,0.052,39640.45
0.071,0.048,40546.37
0.251,0.047,42155.92
0.423,0.054,44770.94
0.5,0.056,47055.95
0.539,0.045,49511.47
0.567,0.036,51039.86
0.554,0.032,49368.43
0.49,0.025,47617.57
0.37,0.018,46933.39
0.196,0.013,45855.14
0.041,0.012,46941.91
0.0,0.009,48559.46
0.0,0.005,50783.12
0.0,0.005,50470.83
0.0,0.018,47920.94
0.0,0.037,46793.19
0.0,0.05,44282.56
0.0,0.054,41877.76
0.0,0.056,40401.96
0.0,0.056,39613.83
0.0,0.066,39328.56
0.0,0.071,40224.84
0.0,0.088,43257.25
0.0,0.105,49620.66
0.005,0.098,56673.19
0.027,0.073,59544.04
0.055,0.101,60204.9
0.094,0.196,61084.99
0.161,0.304,61610.59
0.195,0.357,62049.15
0.161,0.365,61809.5
0.117,0.344,59904.43
0.069,0.33,59437.49
0.029,0.363,57827.35
0.004,0.418,57025.53
0.0,0.465,57818.24
0.0,0.478,60133.68
0.0,0.474,59718.72
0.0,0.449,56089.69
0.0,0.429,53299.13
0.0,0.407,49518.57
0.0,0.388,46961.05
0.0,0.403,45089.21
0.0,0.396,44152.87
0.0,0.415,43986.68
0.0,0.409,45047.4
0.0,0.394,47280.39
0.0,0.364,52993.59
0.036,0.365,59907.75
0.216,0.361,62684.86
0.451,0.378,63616.66
0.575,0.392,64340.13
0.639,0.323,65325.56
0.605,0.249,65120.3
0.557,0.181,64687.8
0.452,0.127,62866.86
0.351,0.084,62402.05
0.191,0.045,61289.53
0.027,0.032,59768.81
0.0,0.035,59567.04
0.0,0.043,61631.32
0.0,0.052,61999.46
0.0,0.056,58823.18
0.0,0.053,55342.71
0.0,0.043,51614.94
0.0,0.036,47647.72
0.0,0.037,46781.03
0.0,0.038,45266.41
0.0,0.036,45310.06
0.0,0.031,45185.44
0.0,0.026,48025.38
0.0,0.023,54254.38
0.014,0.02,60014.8
0.086,0.018,62521.2
0.211,0.019,63591.9
0.362,0.023,64647.14
0.373,0.03,64677.43
0.34,0.042,64157.68
0.287,0.059,63279.51
0.206,0.07,61619.97
0.127,0.066,61116.7
0.06,0.043,59148.12
0.01,0.05,58895.16
0.0,0.107,59039.07
0.0,0.188,61856.95
0.0,0.234,60495.75
0.0,0.231,57276.9
0.0,0.208,53428.83
0.0,0.247,49957.57
0.0,0.31,46419.48
0.0,0.293,44716.05
0.0,0.232,43186.54
0.0,0.189,42846.42
0.0,0.123,44147.11
0.0,0.099,46256.05
0.0,0.08,52683.14
0.037,0.061,59081.99
0.245,0.05,61857.25
0.464,0.052,62551.55
0.571,0.057,63320.49
0.635,0.054,64249.62
0.646,0.042,63688.29
0.555,0.034,63516.97
0.388,0.027,60938.63
0.214,0.026,59050.39
0.079,0.026,57641.55
0.008,0.017,56824.8
0.0,0.012,57726.41
0.0,0.019,59937.59
0.0,0.042,57744.2
0.0,0.072,53675.96
0.0,0.102,50434.84
0.0,0.128,47606.9
0.0,0.145,44519.57
0.0,0.152,42990.47
0.0,0.153,41485.09
0.0,0.154,41109.98
0.0,0.157,41129.15
0.0,0.174,41624.66
0.0,0.195,42795.6
0.008,0.2,45278.2
0.044,0.174,47829.7
0.141,0.152,51011.25
0.35,0.206,52600.39
0.485,0.277,54457.58
0.524,0.311,55476.75
0.504,0.314,53986.46
0.388,0.296,52210.13
0.236,0.257,51262.72
0.07,0.249,51255.12
0.008,0.265,50694.9
0.0,0.274,51484.02
0.0,0.301,53653.56
0.0,0.319,51652.22
0.0,0.36,48722.09
0.0,0.358,46610.89
0.0,0.327,43812.72
0.0,0.333,40980.45
0.0,0.285,39347.65
0.0,0.207,37889.7
0.0,0.14,37538.37
0.0,0.094,37348.71
0.0,0.059,37834.85
0.0,0.033,37762.24
0.016,0.013,38643.43
0.068,0.009,40738.61
0.135,0.015,44492.5
0.193,0.032,46674.88
0.211,0.106,48809.92
0.218,0.265,49180.87
0.18,0.423,47636.72
0.111,0.495,45571.79
0.051,0.456,44964.42
0.019,0.404,44271.85
0.0,0.431,44423.78
0.0,0.498,47412.17
0.0,0.526,50167.14
0.0,0.521,49306.9
0.0,0.492,47660.99
0.0,0.436,48074.0
0.0,0.389,45644.64
0.0,0.358,43522.02
0.0,0.341,42642.67
0.0,0.343,42031.35
0.0,0.307,42251.79
0.0,0.308,43425.38
0.0,0.352,46305.04
0.0,0.405,52311.23
0.02,0.446,59292.2
0.108,0.484,62110.75
0.242,0.547,63217.19
0.425,0.557,63885.99
0.507,0.596,63901.07
0.498,0.583,63858.81
0.395,0.532,63290.34
0.238,0.474,61892.69
0.204,0.391,60738.85
0.151,0.265,59869.59
0.016,0.213,59459.28
0.0,0.23,61165.93
0.0,0.218,63289.9
0.0,0.191,60827.5
0.0,0.184,57074.4
0.0,0.174,53795.77
0.0,0.168,49831.82
0.0,0.171,46968.79
0.0,0.18,45131.93
0.0,0.17,43797.56
0.0,0.137,43327.37
0.0,0.111,44477.29
0.0,0.113,46874.22
0.0,0.121,52156.82
0.007,0.119,59218.76
0.037,0.082,62440.82
0.064,0.055,62742.35
0.08,0.064,62966.07
0.121,0.067,64309.67
0.123,0.068,64757.63
0.113,0.071,64276.84
0.094,0.075,62211.59
0.051,0.073,60569.09
0.019,0.062,58988.78
0.001,0.054,58406.39
0.0,0.067,58915.72
0.0,0.106,61324.09
0.0,0.154,59258.5
0.0,0.198,55425.62
0.0,0.235,51616.16
0.0,0.263,47673.64
0.0,0.272,45061.16
0.0,0.265,43725.42
0.0,0.256,42743.93
0.0,0.244,42842.51
0.0,0.226,43841.98
0.0,0.21,46490.58
0.0,0.2,51848.34
0.001,0.185,58817.15
0.022,0.139,61639.07
0.053,0.082,62079.48
0.079,0.084,62971.41
0.091,0.09,63679.91
0.112,0.092,63302.69
0.124,0.111,63068.86
0.116,0.121,60994.95
0.092,0.104,59715.04
0.041,0.08,58621.49
0.002,0.075,58494.96
0.0,0.081,59662.49
0.0,0.104,62691.39
0.0,0.134,60631.31
0.0,0.177,57149.17
0.0,0.194,53861.94
0.0,0.204,49717.05
0.0,0.191,46105.6
0.0,0.165,44091.84
0.0,0.142,42580.55
0.0,0.122,42509.95
0.0,0.11,43086.93
0.0,0.114,46044.89
0.0,0.119,51933.04
0.013,0.121,57970.68
0.114,0.099,60678.47
0.285,0.051,61501.12
0.298,0.032,62255.57
0.154,0.032,63075.61
0.14,0.039,63219.64
0.141,0.048,62949.89
0.159,0.049,61507.52
0.099,0.046,60611.44
0.046,0.046,59237.63
0.003,0.044,58571.11
0.0,0.061,59621.35
0.0,0.087,61687.55
0.0,0.112,58825.81
0.0,0.127,55202.9
0.0,0.131,51839.9
0.0,0.126,48054.09
0.0,0.116,45208.55
0.0,0.104,43317.02
0.0,0.093,41867.7
0.0,0.083,41842.58
0.0,0.068,42420.29
0.0,0.062,44734.42
0.0,0.058,51067.11
0.008,0.052,57363.88
0.062,0.041,60326.42
0.146,0.015,60836.87
0.254,0.019,61992.47
0.365,0.017,62642.06
0.409,0.008,62929.94
0.271,0.014,62336.44
0.143,0.015,59983.05
0.073,0.014,58880.42
0.048,0.012,57826.07
0.003,0.008,57356.12
0.0,0.008,58266.98
0.0,0.025,60134.43
0.0,0.044,57588.07
0.0,0.067,54186.98
0.0,0.113,51088.83
0.0,0.168,48013.24
0.0,0.208,44550.9
0.0,0.234,42222.2
0.0,0.24,40750.5
0.0,0.245,40477.43
0.0,0.238,40234.53
0.0,0.23,40797.0
0.0,0.266,41699.48
0.017,0.296,43833.07
0.105,0.208,46699.14
0.197,0.108,49981.96
0.358,0.071,51706.53
0.525,0.07,53020.22
0.565,0.067,53679.81
0.512,0.049,52485.83
0.405,0.029,50608.25
0.287,0.019,50293.63
0.122,0.05,49226.05
0.006,0.165,49545.81
0.0,0.354,51168.66
0.0,0.383,52941.51
0.0,0.257,51084.91
0.0,0.2,48830.68
0.0,0.221,46721.88
0.0,0.264,44007.1
0.0,0.257,41452.95
0.0,0.304,39671.2
0.0,0.286,38899.15
0.0,0.264,38076.74
0.0,0.237,37766.17
0.0,0.191,38510.75
0.0,0.173,39300.32
0.0,0.158,41097.89
0.01,0.144,43380.53
0.034,0.172,46443.58
0.069,0.157,49179.96
0.142,0.121,51546.42
0.274,0.091,52697.75
0.425,0.07,50766.91
0.457,0.055,48897.05
0.342,0.042,47924.24
0.132,0.033,46998.57
0.003,0.021,47561.93
0.0,0.008,49625.97
0.0,0.022,51604.26
0.0,0.042,49398.17
0.0,0.054,46723.2
0.0,0.053,45875.02
0.0,0.052,42786.74
0.0,0.06,40166.44
0.0,0.075,38475.18
0.0,0.093,37171.72
0.0,0.11,38230.26
0.0,0.118,39718.92
0.0,0.116,43006.47
0.0,0.11,49780.97
0.002,0.097,57660.79
0.036,0.075,60494.82
0.091,0.03,61652.18
0.177,0.02,61497.76
0.285,0.017,62686.79
0.349,0.012,63550.71
0.325,0.014,59634.8
0.229,0.016,61389.03
0.145,0.017,60351.53
0.067,0.017,59208.06
0.0,0.012,59354.71
0.0,0.007,61137.45
0.0,0.007,63812.87
0.0,0.014,60884.26
0.0,0.027,57247.13
0.0,0.047,52959.1
0.0,0.056,49231.42
0.0,0.053,45994.59
0.0,0.051,44118.16
0.0,0.052,42860.56
0.0,0.053,43066.75
0.0,0.059,42983.78
0.0,0.073,45441.15
0.0,0.089,51918.77
0.002,0.102,59040.98
0.031,0.094,62139.81
0.072,0.068,62845.72
0.119,0.06,64124.0
0.254,0.089,64396.73
0.162,0.114,64994.74
0.142,0.117,64825.17
0.302,0.11,62943.75
0.161,0.099,62051.49
0.103,0.087,60893.23
0.003,0.076,60737.91
0.0,0.053,61939.45
0.0,0.032,64337.68
0.0,0.018,61403.51
0.0,0.012,58014.26
0.0,0.014,53653.72
0.0,0.042,49359.66
0.0,0.072,45937.14
0.0,0.067,43916.15
0.0,0.06,43674.07
0.0,0.054,43775.82
0.0,0.053,43983.3
0.0,0.052,46427.48
0.0,0.059,52252.22
0.0,0.085,59001.2
0.022,0.096,61672.73
0.064,0.074,61958.33
0.094,0.047,62566.69
0.163,0.043,63629.15
0.207,0.048,63691.77
0.183,0.042,62546.33
0.134,0.031,60421.68
0.068,0.026,59342.5
0.027,0.031,57786.53
0.0,0.066,57923.39
0.0,0.097,59787.77
0.0,0.088,62002.61
0.0,0.07,59606.31
0.0,0.078,56699.71
0.0,0.144,53939.23
0.0,0.242,49963.53
0.0,0.26,46366.55
0.0,0.218,44386.9
0.0,0.163,43339.52
0.0,0.181,43634.61
0.0,0.152,44658.35
0.0,0.163,46922.17
0.0,0.196,52715.49
0.012,0.218,59864.01
0.125,0.202,62887.7
0.318,0.11,63779.48
0.448,0.084,64774.74
0.459,0.138,65593.81
0.403,0.18,65796.41
0.211,0.177,64408.76
0.137,0.142,62458.36
0.084,0.12,62152.49
0.025,0.117,61218.77
0.0,0.134,61236.07
0.0,0.189,63616.78
0.0,0.234,65124.15
0.0,0.299,62625.05
0.0,0.378,58088.24
0.0,0.404,53795.64
0.0,0.348,49867.54
0.0,0.235,47375.31
0.0,0.198,46018.72
0.0,0.172,44609.99
0.0,0.127,43609.97
0.0,0.124,44218.27
0.0,0.172,46769.26
0.0,0.199,52047.93
0.002,0.155,58608.19
0.052,0.1,62263.69
0.179,0.045,62833.83
0.26,0.02,64214.98
0.449,0.023,64204.0
0.565,0.02,63907.23
0.461,0.01,62323.28
0.272,0.035,59796.04
0.108,0.046,58931.73
0.055,0.063,58119.1
0.001,0.094,57685.04
0.0,0.109,59097.29
0.0,0.105,60597.56
0.0,0.099,56977.04
0.0,0.085,52579.08
0.0,0.073,49608.18
0.0,0.062,46032.57
0.0,0.048,43359.36
0.0,0.036,40890.83
0.0,0.033,39197.02
0.0,0.048,38589.06
0.0,0.056,38825.69
0.0,0.038,39831.16
0.0,0.042,40899.08
0.006,0.064,43728.26
0.079,0.064,47061.17
0.136,0.043,50288.76
0.152,0.021,52572.77
0.173,0.011,53359.75
0.137,0.013,53620.35
0.106,0.032,52876.96
0.083,0.051,50856.62
0.067,0.068,49730.13
0.024,0.074,48797.82
0.0,0.099,49320.38
0.0,0.108,51480.81
0.0,0.097,53148.18
0.0,0.093,50363.41
0.0,0.099,46694.34
0.0,0.113,44731.25
0.0,0.131,42217.3
0.0,0.142,39048.93
0.0,0.152,37253.83
0.0,0.156,36208.78
0.0,0.163,35712.58
0.0,0.171,35998.13
0.0,0.178,35987.19
0.0,0.176,36627.41
0.002,0.168,38100.53
0.071,0.124,40295.46
0.177,0.054,43590.23
0.302,0.03,46373.76
0.4,0.029,48110.93
0.451,0.029,49181.1
0.434,0.027,47391.45
0.358,0.03,45749.29
0.222,0.028,44353.12
0.071,0.025,45154.11
0.0,0.06,46570.52
0.0,0.108,50262.64
0.0,0.136,51612.08
0.0,0.149,49947.76
0.0,0.177,47941.71
0.0,0.214,47087.56
0.0,0.242,44481.28
0.0,0.304,42374.54
0.0,0.391,40734.83
0.0,0.327,40088.71
0.0,0.274,39525.24
0.0,0.191,40940.22
0.0,0.099,43420.79
0.0,0.044,50345.13
0.003,0.032,58194.15
0.084,0.032,62362.7
0.224,0.025,63074.21
0.369,0.019,64080.0
0.442,0.018,64831.19
0.455,0.015,65293.13
0.401,0.017,65331.29
0.324,0.024,63292.96
0.203,0.037,62489.31
0.079,0.049,62160.32
0.0,0.066,61372.66
0.0,0.066,62866.92
0.0,0.056,64009.76
0.0,0.036,61043.51
0.0,0.023,56989.0
0.0,0.035,53427.47
0.0,0.037,50031.96
0.0,0.035,46329.45
0.0,0.051,44852.05
0.0,0.071,43448.86
0.0,0.095,43026.19
0.0,0.101,44077.8
0.0,0.096,46682.69
0.0,0.064,52892.94
0.0,0.039,59571.12
0.022,0.032,62789.65
0.078,0.021,63076.63
0.29,0.017,63971.99
0.45,0.022,64750.62
0.364,0.021,65217.5
0.382,0.015,64385.45
0.393,0.012,62530.75
0.23,0.013,61385.94
0.062,0.014,59272.66
0.0,0.016,58728.45
0.0,0.019,60589.09
0.0,0.025,62748.42
0.0,0.034,60060.59
0.0,0.046,56407.84
0.0,0.059,52846.02
0.0,0.058,48468.47
0.0,0.047,45310.96
0.0,0.042,43443.22
0.0,0.04,41584.67
0.0,0.045,41696.2
0.0,0.065,42334.51
0.0,0.112,44550.18
0.0,0.166,50792.5
0.001,0.206,58036.44
0.07,0.187,60757.09
0.207,0.112,61857.91
0.405,0.073,62994.96
0.55,0.069,63953.48
0.594,0.079,63856.73
0.551,0.085,62984.16
0.456,0.08,60706.56
0.285,0.068,60106.72
0.098,0.063,59572.71
0.002,0.07,59500.99
0.0,0.091,61658.49
0.0,0.108,63108.39
0.0,0.107,60550.74
0.0,0.104,57452.89
0.0,0.106,53854.75
0.0,0.116,49908.63
0.0,0.131,45991.78
0.0,0.149,43820.38
0.0,0.167,42385.27
0.0,0.183,42494.75
0.0,0.202,43393.46
0.0,0.221,45629.32
0.0,0.226,52031.15
0.001,0.216,59117.03
0.103,0.176,62568.0
0.17,0.1,62505.59
0.183,0.097,62652.34
0.184,0.112,63214.33
0.15,0.116,62532.49
0.12,0.119,61280.89
0.091,0.109,60965.3
0.065,0.079,59955.47
0.014,0.068,58215.51
0.0,0.065,59261.71
0.0,0.057,61958.45
0.0,0.051,63935.3
0.0,0.043,61012.98
0.0,0.032,56656.64
0.0,0.024,53180.91
0.0,0.022,49270.82
0.0,0.026,46608.31
0.0,0.035,44706.46
0.0,0.042,43190.9
0.0,0.043,42895.36
0.0,0.047,43057.5
0.0,0.051,45601.53
0.0,0.052,51197.73
0.0,0.051,58479.64
0.033,0.048,62110.06
0.106,0.036,62911.64
0.162,0.018,63013.55
0.232,0.016,62815.58
0.3,0.028,62873.01
0.299,0.031,61461.88
0.244,0.036,58831.47
0.12,0.047,58438.67
0.045,0.059,57488.09
0.0,0.069,57965.21
0.0,0.075,60008.91
0.0,0.074,60722.24
0.0,0.067,58356.63
0.0,0.06,53921.58
0.0,0.05,50689.65
0.0,0.041,46707.23
0.0,0.035,44448.48
0.0,0.034,42636.55
0.0,0.031,40751.52
0.0,0.029,40240.48
0.0,0.033,39954.96
0.0,0.036,40689.83
0.0,0.037,41879.16
0.0,0.037,44247.4
0.038,0.034,47407.51
0.1,0.025,49962.86
0.312,0.015,51387.91
0.582,0.016,52319.36
0.646,0.016,52435.18
0.602,0.03,51473.57
0.51,0.044,49959.95
0.352,0.065,48640.8
0.162,0.081,47979.38
0.0,0.094,49085.09
0.0,0.093,52281.68
0.0,0.08,52578.29
0.0,0.064,49710.47
0.0,0.049,47226.87
0.0,0.043,44504.77
0.0,0.044,41869.04
0.0,0.049,38906.79
0.0,0.051,36809.66
0.0,0.046,35836.51
0.0,0.045,35013.22
0.0,0.05,35171.84
0.0,0.057,35587.15
0.0,0.064,36046.69
0.0,0.07,37099.15
0.05,0.067,39078.94
0.16,0.061,42326.8
0.37,0.056,44952.86
0.629,0.057,46582.19
0.661,0.062,47549.76
0.626,0.066,47235.65
0.529,0.071,45628.9
0.368,0.077,44239.05
0.163,0.084,43323.96
0.0,0.091,43765.32
0.0,0.083,46919.14
0.0,0.067,49680.35
0.0,0.05,48107.64
0.0,0.039,46545.2
0.0,0.029,44658.52
0.0,0.023,43355.06
0.0,0.024,40820.47
0.0,0.029,38234.42
0.0,0.03,37021.72
0.0,0.03,36367.59
0.0,0.026,36337.11
0.0,0.024,36965.63
0.0,0.023,39050.33
0.0,0.022,42841.94
0.079,0.019,46668.52
0.284,0.015,49945.54
0.54,0.017,52002.62
0.638,0.016,53566.19
0.664,0.012,54393.52
0.629,0.014,55161.81
0.534,0.03,53779.89
0.374,0.038,52990.26
0.16,0.057,51262.93
0.0,0.072,51137.26
0.0,0.059,53631.82
0.0,0.045,55202.33
0.0,0.041,53626.32
0.0,0.037,51307.97
0.0,0.032,48082.19
0.0,0.026,46118.48
0.0,0.023,43818.94
0.0,0.022,40651.7
0.0,0.025,39729.04
0.0,0.031,39227.88
0.0,0.036,39108.53
0.0,0.036,39742.57
0.0,0.038,41548.0
0.0,0.05,44210.71
0.037,0.055,47369.44
0.107,0.053,50502.91
0.125,0.061,52104.64
0.172,0.073,53113.28
0.135,0.091,55251.69
0.056,0.096,55759.13
0.025,0.074,54833.63
0.012,0.046,52577.71
0.001,0.044,51913.73
0.0,0.066,51481.33
0.0,0.131,54226.31
0.0,0.228,57269.59
0.0,0.303,55756.89
0.0,0.339,53648.76
0.0,0.335,50787.36
0.0,0.333,48520.32
0.0,0.353,45958.66
0.0,0.38,43955.18
0.0,0.364,42640.89
0.0,0.317,41335.71
0.0,0.325,41502.94
0.0,0.361,42734.87
0.0,0.354,46119.55
0.0,0.352,53597.69
0.004,0.338,60154.53
0.035,0.284,63301.28
0.095,0.227,63345.44
0.215,0.239,65022.98
0.43,0.278,65827.05
0.333,0.247,65432.05
0.182,0.22,64509.03
0.163,0.17,63158.56
0.044,0.156,62382.93
0.0,0.14,62468.74
0.0,0.105,64401.21
0.0,0.085,65323.87
0.0,0.079,64229.73
0.0,0.082,61761.96
0.0,0.089,57476.93
0.0,0.109,53791.13
0.0,0.122,49376.63
0.0,0.147,46790.6
0.0,0.11,45196.54
0.0,0.063,44058.02
0.0,0.053,44907.99
0.0,0.056,46218.51
0.0,0.075,49076.36
0.0,0.095,55483.77
0.016,0.091,61753.47
0.09,0.078,64531.18
0.212,0.083,64786.64
0.405,0.085,65404.1
0.476,0.067,66226.92
0.445,0.049,66249.89
0.391,0.03,65455.2
0.259,0.024,63687.58
0.059,0.026,63687.73
0.0,0.051,63551.69
0.0,0.097,66588.48
0.0,0.14,68177.59
0.0,0.204,66265.5
0.0,0.357,62570.4
0.0,0.476,58950.39
0.0,0.541,54593.11
0.0,0.536,50547.25
0.0,0.465,46793.05
0.0,0.394,44437.46
0.0,0.338,43513.59
0.0,0.326,44141.94
0.0,0.327,45527.07
0.0,0.302,47646.54
0.0,0.255,53856.68
0.01,0.189,60721.52
0.073,0.142,62973.73
0.138,0.149,64049.74
0.174,0.19,64325.87
0.226,0.204,64851.85
0.249,0.308,64307.1
0.248,0.421,63012.85
0.108,0.387,60921.6
0.014,0.4,59825.77
0.0,0.395,59536.81
0.0,0.378,61791.06
0.0,0.378,62300.94
0.0,0.353,60556.75
0.0,0.297,58048.15
0.0,0.208,54356.19
0.0,0.154,51089.6
0.0,0.151,47438.49
0.0,0.141,44620.77
0.0,0.107,42333.05
0.0,0.099,41347.3
0.0,0.081,40727.31
0.0,0.048,40943.25
0.0,0.048,41297.79
0.0,0.059,42615.85
0.008,0.057,45694.69
0.034,0.038,48334.61
0.05,0.027,51102.13
0.055,0.02,53121.85
0.066,0.015,54142.45
0.065,0.013,54892.98
0.041,0.011,53536.19
0.017,0.008,52164.24
0.001,0.007,51367.54
0.0,0.016,50945.52
0.0,0.024,53804.88
0.0,0.03,56445.26
0.0,0.038,55300.5
0.0,0.051,52617.06
0.0,0.065,49515.07
0.0,0.074,48075.78
0.0,0.078,45503.73
0.0,0.083,43342.7
0.0,0.083,40897.3
0.0,0.078,39623.46
0.0,0.07,39676.8
0.0,0.064,40296.16
0.0,0.066,40825.97
0.0,0.073,41266.75
0.015,0.075,42860.65
0.077,0.067,45191.82
0.162,0.067,48062.81
0.219,0.077,49575.56
0.227,0.091,51939.5
0.189,0.105,52426.19
0.126,0.107,51208.06
0.065,0.096,48415.59
0.013,0.11,47689.9
0.0,0.139,49069.25
0.0,0.153,53595.72
0.0,0.159,55893.06
0.0,0.153,54182.7
0.0,0.15,52276.91
0.0,0.136,49846.06
0.0,0.124,49428.69
0.0,0.115,47337.37
0.0,0.1,44317.8
0.0,0.091,42830.16
0.0,0.082,41794.51
0.0,0.071,42042.06
0.0,0.072,42995.27
0.0,0.087,46371.18
0.0,0.12,53658.16
0.007,0.139,61409.76
0.038,0.098,63867.95
0.074,0.063,65235.88
0.178,0.053,66387.35
0.244,0.056,67394.05
0.214,0.075,66887.33
0.15,0.093,65984.87
0.053,0.068,64335.94
0.006,0.057,63436.39
0.0,0.051,63627.38
0.0,0.046,65561.81
0.0,0.032,66385.41
0.0,0.015,64810.59
0.0,0.016,62432.76
0.0,0.017,58872.83
0.0,0.015,55217.79
0.0,0.011,51492.89
0.0,0.012,47832.26
0.0,0.019,45737.95
0.0,0.025,44572.11
0.0,0.027,44788.52
0.0,0.032,45831.47
0.0,0.032,48600.95
0.0,0.025,54498.22
0.019,0.022,62042.54
0.116,0.021,64201.09
0.306,0.024,64495.41
0.422,0.025,64338.06
0.474,0.025,64895.44
0.352,0.028,65370.24
0.204,0.035,64905.48
0.079,0.036,63298.82
0.009,0.034,63107.8
0.0,0.047,63333.65
0.0,0.068,66208.69
0.0,0.09,66789.94
0.0,0.105,65122.56
0.0,0.108,62292.67
0.0,0.11,58444.97
0.0,0.107,54584.06
0.0,0.105,51426.12
0.0,0.109,47833.23
0.0,0.12,46034.84
0.0,0.13,44232.93
0.0,0.12,44547.09
0.0,0.108,45406.29
0.0,0.103,48385.61
0.0,0.098,55270.4
0.006,0.082,61931.18
0.043,0.064,64997.59
0.109,0.055,65352.63
0.269,0.051,65177.25
0.462,0.042,65937.04
0.474,0.036,65818.49
0.307,0.029,64824.66
0.082,0.018,63467.46
0.004,0.009,62767.05
0.0,0.01,62702.74
0.0,0.019,65172.09
0.0,0.03,65882.32
0.0,0.038,64494.3
0.0,0.047,61757.25
0.0,0.052,58445.51
0.0,0.055,55000.05
0.0,0.06,51482.8
0.0,0.063,48244.74
0.0,0.064,46617.63
0.0,0.062,45578.65
0.0,0.061,45546.01
0.0,0.066,46923.54
0.0,0.067,49322.57
0.0,0.057,55523.45
0.002,0.046,61928.97
0.033,0.027,64224.48
0.076,0.011,64099.92
0.134,0.008,64980.55
0.228,0.007,66542.08
0.343,0.008,66368.12
0.349,0.009,65710.55
